ref_period_width,trade_period_width,number_of_parameters,mean,simulation_period_to,position_id_1,position_id_2
100,5,1,0.0012783322133934126,2006,10,18
150,25,1,0.0012080059753179285,2006,10,18
12,25,1,0.0013433385782523274,2006,10,19
12,25,3,0.0012365833047058962,2006,10,19
50,25,1,0.001137362120929898,2006,10,19
25,50,3,0.0011255784695509638,2006,10,19
150,25,1,0.0012080059753179285,2006,10,20
25,50,3,0.0011584390914878115,2006,10,20
150,5,1,0.0011483202152157673,2006,10,20
150,12,1,0.0011464683633639154,2006,10,20
150,25,1,0.0012080059753179285,2006,10,21
25,50,3,0.0011584390914878115,2006,10,21
150,5,1,0.0011483202152157673,2006,10,21
150,12,1,0.0011464683633639154,2006,10,21
12,25,3,0.0010689123795344045,2006,10,22
150,25,1,0.0012080059753179285,2006,10,23
150,5,1,0.0011483202152157673,2006,10,23
150,12,1,0.0011464683633639154,2006,10,23
150,12,3,0.0011237035947764468,2006,10,23
25,50,1,0.0009170655421899098,2006,10,24
25,50,3,0.0008254972319654461,2006,10,24
100,25,1,0.0013983416092652541,2006,10,25
100,50,1,0.0013983416092652541,2006,10,25
100,5,1,0.0012783322133934126,2006,10,25
150,25,1,0.0012080059753179285,2006,10,25
25,50,1,0.0008407045345101534,2006,11,15
100,25,1,0.0008214845809518821,2006,11,19
100,50,1,0.0008214845809518821,2006,11,19
25,50,1,0.0008407045345101534,2006,15,25
100,25,1,0.0008214845809518821,2006,16,19
100,50,1,0.0008214845809518821,2006,16,19
12,5,1,0.0012663019766346298,2006,16,21
25,50,1,0.0008192261004419888,2006,17,18
12,5,5,0.000982570210652527,2006,18,22
12,5,3,0.0008301660737163439,2006,18,22
50,50,1,0.0008214845809518821,2006,19,19
100,25,1,0.0008214845809518821,2006,19,19
100,50,1,0.0008214845809518821,2006,19,19
100,25,1,0.0008214845809518821,2006,19,20
100,50,1,0.0008214845809518821,2006,19,20
12,5,3,0.0008171358896563756,2006,19,21
100,25,1,0.0008214845809518821,2006,19,25
100,50,1,0.0008214845809518821,2006,19,25
12,5,3,0.0014204499621837399,2006,21,22
12,5,1,0.0012144920339444915,2006,21,22
50,12,1,0.0010577333292468806,2007,0,0
50,25,1,0.0010546317556720552,2007,0,0
100,5,1,0.0010235427668021757,2007,0,0
150,5,1,0.0010235427668021757,2007,0,0
150,25,1,0.0009141129094845008,2007,0,1
150,5,1,0.0008761205045465021,2007,0,1
150,12,1,0.000875491574384918,2007,0,1
150,5,1,0.0010235427668021757,2007,0,2
50,50,1,0.0009991516094693216,2007,0,2
150,12,1,0.0009942933668129353,2007,0,2
150,25,1,0.0009799746497876289,2007,0,2
25,50,1,0.0012164965679243864,2007,0,3
25,12,1,0.0009230710924202578,2007,0,3
25,50,3,0.0009216866885747066,2007,0,3
150,25,10,0.000891488985646567,2007,0,3
25,25,1,0.0014641530631893554,2007,0,5
25,50,1,0.0014141611018062706,2007,0,5
12,25,1,0.000978968239525214,2007,0,5
100,5,1,0.0008263122783254873,2007,0,6
25,12,1,0.0011991735268101955,2007,0,7
100,50,1,0.0010767301148830529,2007,0,7
150,25,1,0.0010641774147525547,2007,0,7
100,50,5,0.001052745761441939,2007,0,7
12,25,3,0.0008195736699278078,2007,0,8
150,5,1,0.0010235427668021757,2007,0,9
150,12,1,0.0009942933668129353,2007,0,9
150,25,1,0.0009799746497876289,2007,0,9
150,50,1,0.0009624931634311788,2007,0,9
150,25,1,0.001494518575559205,2007,0,10
150,5,1,0.0014641126222996134,2007,0,10
150,12,1,0.0014631692260731984,2007,0,10
100,50,1,0.0013813698489030647,2007,0,10
150,12,3,0.0009106017373043603,2007,0,11
25,12,1,0.0009038704049287205,2007,0,11
150,12,1,0.0008612548224436977,2007,0,11
25,50,1,0.0018868611485177988,2007,0,12
12,25,1,0.0012116925683739502,2007,0,12
25,25,1,0.0011001378769163036,2007,0,12
25,50,3,0.0009968742272600437,2007,0,12
150,50,1,0.0009624931634311788,2007,0,13
100,5,1,0.0008263122783254873,2007,0,14
25,25,1,0.0014641530631893554,2007,0,15
25,50,1,0.0014141611018062706,2007,0,15
12,25,1,0.000978968239525214,2007,0,15
25,50,1,0.0012164965679243864,2007,0,17
25,12,1,0.0009230710924202578,2007,0,17
25,50,3,0.0009216866885747066,2007,0,17
150,25,10,0.000891488985646567,2007,0,17
150,5,1,0.0010235427668021757,2007,0,18
50,50,1,0.0009991516094693216,2007,0,18
150,12,1,0.0009942933668129353,2007,0,18
150,25,1,0.0009799746497876289,2007,0,18
150,25,1,0.0009141129094845008,2007,0,19
150,5,1,0.0008761205045465021,2007,0,19
150,12,1,0.000875491574384918,2007,0,19
150,5,1,0.0010235427668021757,2007,0,21
150,12,1,0.0009942933668129353,2007,0,21
150,25,1,0.0009799746497876289,2007,0,21
150,50,1,0.0009624931634311788,2007,0,21
12,25,3,0.0008195736699278078,2007,0,22
25,50,1,0.0018868611485177988,2007,0,24
12,25,1,0.0012116925683739502,2007,0,24
25,25,1,0.0011001378769163036,2007,0,24
25,50,3,0.0009968742272600437,2007,0,24
150,12,3,0.0009106017373043603,2007,0,25
25,12,1,0.0009038704049287205,2007,0,25
150,12,1,0.0008612548224436977,2007,0,25
100,25,1,0.0009756049766879715,2007,1,1
100,50,1,0.0009756049766879715,2007,1,1
100,5,1,0.0009290157548375382,2007,1,1
150,25,1,0.0009141129094845008,2007,1,1
25,5,1,0.0011412682547287042,2007,1,2
150,25,1,0.0009141129094845008,2007,1,2
150,5,1,0.0008761205045465021,2007,1,2
150,12,1,0.000875491574384918,2007,1,2
150,25,1,0.0011888477080224695,2007,1,3
100,25,1,0.0009756049766879715,2007,1,4
100,50,1,0.0009756049766879715,2007,1,4
150,25,1,0.0009141129094845008,2007,1,4
100,5,1,0.0008953481096377842,2007,1,4
100,50,1,0.0008587327697679517,2007,1,5
150,12,1,0.000875491574384918,2007,1,6
100,25,1,0.0009915385408079576,2007,1,7
100,50,1,0.0009915385408079576,2007,1,7
50,50,10,0.0008437493460659597,2007,1,7
50,50,5,0.0008425499121573492,2007,1,7
150,25,1,0.0009141129094845008,2007,1,9
150,5,1,0.0008761205045465021,2007,1,9
150,12,1,0.000875491574384918,2007,1,9
150,25,1,0.0012467856529423857,2007,1,10
100,25,1,0.0012109104578688719,2007,1,10
100,50,1,0.0011662905974711012,2007,1,10
100,25,3,0.0011391750034968108,2007,1,10
100,50,1,0.0009756049766879715,2007,1,11
150,25,1,0.0009141129094845008,2007,1,11
150,5,1,0.0008761205045465021,2007,1,11
150,12,1,0.000875491574384918,2007,1,11
12,25,1,0.0012520485095448741,2007,1,12
100,50,1,0.0009709750416763378,2007,1,12
25,50,3,0.0008733890954757798,2007,1,12
150,25,10,0.0008338829387059131,2007,1,12
150,25,1,0.0009141129094845008,2007,1,13
150,5,1,0.0008761205045465021,2007,1,13
150,12,1,0.000875491574384918,2007,1,13
150,12,1,0.000875491574384918,2007,1,14
100,50,1,0.0008587327697679517,2007,1,15
100,25,1,0.0009756049766879715,2007,1,16
100,50,1,0.0009756049766879715,2007,1,16
150,25,1,0.0009141129094845008,2007,1,16
100,5,1,0.0008953481096377842,2007,1,16
150,25,1,0.0011888477080224695,2007,1,17
25,5,1,0.0011412682547287042,2007,1,18
150,25,1,0.0009141129094845008,2007,1,18
150,5,1,0.0008761205045465021,2007,1,18
150,12,1,0.000875491574384918,2007,1,18
100,25,1,0.0009756049766879715,2007,1,19
100,50,1,0.0009756049766879715,2007,1,19
100,5,1,0.0009290157548375382,2007,1,19
150,25,1,0.0009141129094845008,2007,1,19
100,25,1,0.0009756049766879715,2007,1,20
100,50,1,0.0009756049766879715,2007,1,20
150,25,1,0.0009141129094845008,2007,1,20
150,5,1,0.0008761205045465021,2007,1,20
150,25,1,0.0009141129094845008,2007,1,21
150,5,1,0.0008761205045465021,2007,1,21
150,12,1,0.000875491574384918,2007,1,21
150,12,1,0.000875491574384918,2007,1,23
12,25,1,0.0012520485095448741,2007,1,24
100,50,1,0.0009709750416763378,2007,1,24
25,50,3,0.0008733890954757798,2007,1,24
150,25,10,0.0008338829387059131,2007,1,24
100,50,1,0.0009756049766879715,2007,1,25
150,25,1,0.0009141129094845008,2007,1,25
150,5,1,0.0008761205045465021,2007,1,25
150,12,1,0.000875491574384918,2007,1,25
12,25,3,0.0009933037450690014,2007,2,3
12,25,3,0.0011207168926589731,2007,2,7
100,50,1,0.0010767301148830529,2007,2,7
150,12,1,0.0010651208109789699,2007,2,7
150,25,1,0.0010641774147525547,2007,2,7
12,25,3,0.0008623716654762077,2007,2,8
100,5,1,0.0016075484248709731,2007,2,10
150,25,1,0.001494518575559205,2007,2,10
150,5,1,0.0014641126222996134,2007,2,10
150,12,1,0.0014631692260731984,2007,2,10
12,25,1,0.0014342573219844575,2007,2,12
100,50,1,0.0009709750416763378,2007,2,12
12,25,5,0.0009688201978109313,2007,2,12
12,25,3,0.0008857468912726016,2007,2,12
12,25,3,0.0009933037450690014,2007,2,17
25,5,1,0.0011412682547287042,2007,2,19
150,25,1,0.0009141129094845008,2007,2,19
150,5,1,0.0008761205045465021,2007,2,19
150,12,1,0.000875491574384918,2007,2,19
12,25,3,0.0008623716654762077,2007,2,22
12,25,1,0.0014342573219844575,2007,2,24
100,50,1,0.0009709750416763378,2007,2,24
12,25,5,0.0009688201978109313,2007,2,24
12,25,3,0.0008857468912726016,2007,2,24
12,25,1,0.0009258704376061281,2007,3,3
12,50,1,0.0008346278977379016,2007,3,3
12,25,1,0.0008585003361686016,2007,3,6
12,50,1,0.0008346278977379016,2007,3,6
12,25,1,0.0011154381720644838,2007,3,7
12,25,3,0.0009927776258027083,2007,3,7
25,50,1,0.000968955386684347,2007,3,7
25,25,1,0.0009180588216805231,2007,3,7
150,25,1,0.000825795441141953,2007,3,8
12,25,1,0.0011457293915593397,2007,3,9
12,25,3,0.0008791431781170379,2007,3,9
12,50,1,0.0008346278977379016,2007,3,9
150,25,1,0.001500918943534691,2007,3,10
100,50,1,0.0014709316317666986,2007,3,10
100,50,3,0.0012716732961186444,2007,3,10
150,25,3,0.0012564028841338458,2007,3,10
12,25,1,0.0012040504518530733,2007,3,12
100,50,1,0.0009709750416763378,2007,3,12
12,25,3,0.0008669597048931848,2007,3,12
25,50,1,0.0008266404385475572,2007,3,12
12,25,1,0.0009258704376061281,2007,3,13
12,50,1,0.0008346278977379016,2007,3,13
12,25,1,0.0008585003361686016,2007,3,14
12,50,1,0.0008346278977379016,2007,3,14
12,25,1,0.0009258704376061281,2007,3,17
12,25,3,0.0008413967774093577,2007,3,17
12,50,1,0.0008346278977379016,2007,3,17
12,25,3,0.0009933037450690014,2007,3,18
150,25,1,0.0011888477080224695,2007,3,19
12,25,1,0.0011457293915593397,2007,3,21
12,25,3,0.0008791431781170379,2007,3,21
12,50,1,0.0008346278977379016,2007,3,21
150,25,1,0.000825795441141953,2007,3,22
12,50,1,0.0008346278977379016,2007,3,23
12,25,1,0.0012040504518530733,2007,3,24
100,50,1,0.0009709750416763378,2007,3,24
12,25,3,0.0008669597048931848,2007,3,24
25,50,1,0.0008266404385475572,2007,3,24
150,25,1,0.0008058009159972405,2007,4,7
150,25,1,0.001494518575559205,2007,4,10
100,25,1,0.0014941147494440653,2007,4,10
150,5,1,0.0014641126222996134,2007,4,10
150,12,1,0.0014631692260731984,2007,4,10
100,50,1,0.0009709750416763378,2007,4,12
100,25,1,0.0009756049766879715,2007,4,19
100,50,1,0.0009756049766879715,2007,4,19
150,25,1,0.0009141129094845008,2007,4,19
100,5,1,0.0008953481096377842,2007,4,19
100,50,1,0.0009709750416763378,2007,4,24
25,50,1,0.0011666199205662313,2007,5,7
25,25,1,0.0010723035318314022,2007,5,7
12,25,1,0.0010228348148626143,2007,5,7
150,25,1,0.000835058907667383,2007,5,8
25,50,3,0.001012586967263458,2007,5,10
50,12,1,0.0009981547195783871,2007,5,10
100,50,1,0.000985051720476465,2007,5,10
25,50,5,0.0008464318096402463,2007,5,10
12,25,1,0.0011074958784115518,2007,5,12
100,25,1,0.0008846763965491624,2007,5,12
100,50,1,0.0008524734935057216,2007,5,12
25,50,1,0.0008266404385475572,2007,5,12
100,50,1,0.0008587327697679517,2007,5,19
150,25,1,0.000835058907667383,2007,5,22
12,25,1,0.0011074958784115518,2007,5,24
100,25,1,0.0008846763965491624,2007,5,24
100,50,1,0.0008524734935057216,2007,5,24
25,50,1,0.0008266404385475572,2007,5,24
150,12,1,0.0010651208109789699,2007,6,7
150,25,1,0.0010641774147525547,2007,6,7
12,50,3,0.0009874043805035797,2007,6,7
12,50,1,0.000979579595858597,2007,6,7
150,25,1,0.001494518575559205,2007,6,10
150,5,1,0.0014641126222996134,2007,6,10
150,12,1,0.0014631692260731984,2007,6,10
150,50,1,0.0012247798706626872,2007,6,10
12,25,1,0.0012747801748481716,2007,6,12
100,50,1,0.0009709750416763378,2007,6,12
25,50,1,0.0008266404385475572,2007,6,12
12,25,1,0.0008585003361686016,2007,6,17
12,50,1,0.0008346278977379016,2007,6,17
150,12,1,0.000875491574384918,2007,6,19
12,25,1,0.0012747801748481716,2007,6,24
100,50,1,0.0009709750416763378,2007,6,24
25,50,1,0.0008266404385475572,2007,6,24
12,25,1,0.0011429950800116296,2007,7,7
100,50,1,0.0010767301148830529,2007,7,7
150,12,1,0.0010651208109789699,2007,7,7
150,25,1,0.0010641774147525547,2007,7,7
12,25,3,0.0009102356227759836,2007,7,8
12,25,1,0.0011878123200201119,2007,7,9
12,25,3,0.0011128206786894946,2007,7,9
150,12,1,0.0010651208109789699,2007,7,9
150,25,1,0.0010641774147525547,2007,7,9
100,50,1,0.0018057941422938743,2007,7,10
150,25,1,0.0014805969331364182,2007,7,10
150,12,1,0.0014631692260731984,2007,7,10
100,25,1,0.0012886644748059384,2007,7,10
100,50,1,0.0010767301148830529,2007,7,11
150,12,1,0.0010651208109789699,2007,7,11
150,25,1,0.0010641774147525547,2007,7,11
150,25,5,0.0010044842782987943,2007,7,11
25,50,1,0.0016393199672777596,2007,7,12
25,25,1,0.001521577351490232,2007,7,12
12,25,1,0.0014507580227610185,2007,7,12
12,25,3,0.001057799830708581,2007,7,12
12,25,1,0.0011429950800116296,2007,7,13
150,50,5,0.0010044842782987943,2007,7,13
12,50,1,0.000979579595858597,2007,7,13
150,50,3,0.0009103654447994012,2007,7,13
150,12,1,0.0010651208109789699,2007,7,14
150,25,1,0.0010641774147525547,2007,7,14
12,50,3,0.0009874043805035797,2007,7,14
12,50,1,0.000979579595858597,2007,7,14
25,50,1,0.0011666199205662313,2007,7,15
25,25,1,0.0010723035318314022,2007,7,15
12,25,1,0.0010228348148626143,2007,7,15
150,25,1,0.0008058009159972405,2007,7,16
12,25,1,0.0011154381720644838,2007,7,17
12,25,3,0.0009927776258027083,2007,7,17
25,50,1,0.000968955386684347,2007,7,17
25,25,1,0.0009180588216805231,2007,7,17
12,25,3,0.0011207168926589731,2007,7,18
100,50,1,0.0010767301148830529,2007,7,18
150,12,1,0.0010651208109789699,2007,7,18
150,25,1,0.0010641774147525547,2007,7,18
100,25,1,0.0009915385408079576,2007,7,19
100,50,1,0.0009915385408079576,2007,7,19
50,50,10,0.0008437493460659596,2007,7,19
50,50,5,0.0008425499121573491,2007,7,19
12,25,1,0.0011878123200201119,2007,7,21
12,25,3,0.0011128206786894946,2007,7,21
150,12,1,0.0010651208109789699,2007,7,21
150,25,1,0.0010641774147525547,2007,7,21
12,25,3,0.0009102356227759836,2007,7,22
12,25,1,0.0011429950800116296,2007,7,23
100,50,1,0.0010767301148830529,2007,7,23
150,12,1,0.0010651208109789699,2007,7,23
150,25,1,0.0010641774147525547,2007,7,23
25,50,1,0.0016393199672777596,2007,7,24
25,25,1,0.001521577351490232,2007,7,24
12,25,1,0.0014507580227610185,2007,7,24
12,25,3,0.001057799830708581,2007,7,24
100,50,1,0.0010767301148830529,2007,7,25
150,12,1,0.0010651208109789699,2007,7,25
150,25,1,0.0010641774147525547,2007,7,25
150,25,5,0.0010044842782987943,2007,7,25
150,25,1,0.0012444495188855256,2007,8,12
100,25,1,0.001118942323694622,2007,8,12
12,25,1,0.0008782350683412317,2007,8,12
12,25,3,0.0008502308733488032,2007,8,12
150,25,1,0.000835058907667383,2007,8,15
150,25,1,0.000825795441141953,2007,8,17
12,25,3,0.0008623716654762077,2007,8,18
150,25,1,0.0012444495188855256,2007,8,24
100,25,1,0.001118942323694622,2007,8,24
12,25,1,0.0008782350683412317,2007,8,24
12,25,3,0.0008502308733488032,2007,8,24
150,25,1,0.001494518575559205,2007,9,10
150,5,1,0.0014641126222996134,2007,9,10
150,12,1,0.0014631692260731984,2007,9,10
150,50,1,0.0012247798706626872,2007,9,10
12,25,1,0.0015620092302389094,2007,9,12
100,50,1,0.0009709750416763378,2007,9,12
25,50,1,0.0008266404385475572,2007,9,12
12,25,1,0.0011457293915593397,2007,9,17
12,25,3,0.0008791431781170381,2007,9,17
12,50,1,0.0008346278977379016,2007,9,17
150,25,1,0.0009141129094845008,2007,9,19
150,5,1,0.0008761205045465021,2007,9,19
150,12,1,0.000875491574384918,2007,9,19
12,25,1,0.0015620092302389094,2007,9,24
100,50,1,0.0009709750416763378,2007,9,24
25,50,1,0.0008266404385475572,2007,9,24
100,5,1,0.0015095493102943972,2007,10,10
150,25,1,0.001494518575559205,2007,10,10
100,25,1,0.0014941147494440653,2007,10,10
150,5,1,0.0014641126222996134,2007,10,10
150,25,1,0.001494518575559205,2007,10,11
150,5,1,0.0014641126222996134,2007,10,11
150,12,1,0.0014631692260731984,2007,10,11
100,50,1,0.0014494948890462947,2007,10,11
25,50,3,0.0011532137233555063,2007,10,12
150,25,10,0.0010147912552425438,2007,10,12
100,50,1,0.0009709750416763378,2007,10,12
150,25,5,0.0009666834078207315,2007,10,12
