ref_period_width,trade_period_width,number_of_parameters,mean,simulation_period_to,position_id_1,position_id_2
50,50,1,0.0008035520586925826,2006,2,19
12,50,1,0.0009714847051727817,2006,2,20
12,50,1,0.0012360947432268551,2006,2,25
100,12,1,0.0009571649890843085,2006,3,10
12,25,1,0.0009025242367402596,2006,3,10
100,5,1,0.0008587221806182184,2006,3,10
100,25,1,0.0008312115403617564,2006,3,10
12,50,1,0.0009348898920057871,2006,3,11
25,25,1,0.0009019457862605776,2006,3,11
12,5,1,0.0008779235688933794,2006,3,11
25,50,1,0.0009275732998669219,2006,3,12
12,12,1,0.0009188478949243955,2006,3,18
25,50,1,0.0009275732998669219,2006,3,24
12,50,1,0.0009348898920057871,2006,3,25
25,25,1,0.0009019457862605776,2006,3,25
12,5,1,0.0008779235688933794,2006,3,25
12,12,1,0.0008186250249293119,2006,4,8
100,50,1,0.0009849905840660612,2006,4,10
100,25,1,0.0009838834960756173,2006,4,10
150,25,3,0.0009124366520189012,2006,4,10
150,50,3,0.0008862633654773675,2006,4,10
12,50,1,0.0008899231326378386,2006,4,11
12,12,1,0.0008186250249293119,2006,4,22
12,50,1,0.0008899231326378386,2006,4,25
25,50,1,0.0009943835024848206,2006,5,7
12,50,1,0.0008569674564868891,2006,5,7
12,12,1,0.0010394812268376078,2006,5,11
25,50,1,0.0008173456311193128,2006,5,18
12,12,1,0.0010394812268376078,2006,5,25
100,50,1,0.0009849905840660612,2006,6,10
100,50,3,0.0008400649968558385,2006,6,10
150,50,3,0.0008020322563926204,2006,6,10
12,50,1,0.0008154821523848005,2006,6,11
25,50,1,0.0009238881248331155,2006,6,12
25,50,1,0.0009238881248331155,2006,6,24
12,50,1,0.0008154821523848005,2006,6,25
12,50,1,0.001062966626465772,2006,7,10
100,50,1,0.0010098916231601586,2006,7,10
12,25,5,0.0009873572457884904,2006,7,10
12,50,1,0.0011594200745702805,2006,7,11
12,5,1,0.0008942303867832213,2006,7,11
25,50,1,0.0012033888477632907,2006,7,12
25,50,1,0.0009943835024848206,2006,7,15
12,50,1,0.0008569674564868891,2006,7,15
12,5,1,0.001222220963451697,2006,7,18
12,50,1,0.0010228514686177151,2006,7,18
50,12,1,0.0008033783847995072,2006,7,18
100,50,1,0.0010602966018201931,2006,7,19
12,50,1,0.0008665951490065523,2006,7,23
25,12,1,0.0008532264011379486,2006,7,23
25,50,1,0.0012033888477632907,2006,7,24
12,50,1,0.0011594200745702805,2006,7,25
12,5,1,0.0008942303867832213,2006,7,25
25,50,1,0.0010055240840834835,2006,8,10
12,12,1,0.0008457109286106554,2006,8,11
12,12,1,0.0008186250249293119,2006,8,16
12,12,1,0.0008457109286106554,2006,8,25
100,50,1,0.0009849905840660612,2006,9,10
100,25,1,0.0009838834960756173,2006,9,10
150,50,3,0.0008032492170883663,2006,9,10
12,50,1,0.0009332819188377863,2006,9,11
25,50,1,0.0009238881248331155,2006,9,12
25,50,1,0.0009238881248331155,2006,9,24
12,50,1,0.0009332819188377863,2006,9,25
100,50,1,0.0009849905840660612,2006,10,10
100,25,1,0.0009838834960756173,2006,10,10
100,50,3,0.0008400649968558385,2006,10,10
150,50,3,0.0008032492170883663,2006,10,10
100,50,1,0.0009849905840660612,2006,10,11
100,25,1,0.0009838834960756173,2006,10,11
150,50,3,0.0008032492170883663,2006,10,11
100,50,1,0.0009849905840660612,2006,10,13
100,25,1,0.0009838834960756173,2006,10,13
150,25,3,0.0008758820902864401,2006,10,13
150,12,3,0.000867794962090139,2006,10,13
100,50,1,0.0009849905840660612,2006,10,14
100,50,3,0.0008400649968558385,2006,10,14
150,50,3,0.0008020322563926204,2006,10,14
100,50,1,0.0009849905840660612,2006,10,16
100,25,1,0.0009838834960756173,2006,10,16
150,25,3,0.0009124366520189012,2006,10,16
150,50,3,0.0008862633654773675,2006,10,16
100,12,1,0.0009571649890843085,2006,10,17
12,25,1,0.0009025242367402596,2006,10,17
100,5,1,0.0008587221806182184,2006,10,17
100,25,1,0.0008312115403617564,2006,10,17
150,50,3,0.0008032492170883663,2006,10,18
100,50,1,0.0009849905840660612,2006,10,19
100,25,1,0.0009838834960756173,2006,10,19
100,50,3,0.0008720309762758782,2006,10,19
100,50,1,0.0009849905840660612,2006,10,20
100,25,1,0.0009838834960756173,2006,10,20
100,50,3,0.0008400649968558385,2006,10,20
150,25,3,0.0008143854093663274,2006,10,20
100,50,1,0.0009849905840660612,2006,10,21
100,25,1,0.0009838834960756173,2006,10,21
150,50,3,0.0008032492170883663,2006,10,21
25,50,1,0.0010055240840834835,2006,10,22
100,50,1,0.0009849905840660612,2006,10,23
150,25,1,0.0008125607374115496,2006,10,23
100,50,1,0.0009849905840660612,2006,10,25
100,25,1,0.0009838834960756173,2006,10,25
150,50,3,0.0008032492170883663,2006,10,25
12,50,1,0.0008899231326378386,2006,11,11
12,50,1,0.0010109535585438526,2006,11,12
12,50,1,0.0008899231326378386,2006,11,13
12,12,1,0.0008054741125360568,2006,11,13
12,50,1,0.0008154821523848005,2006,11,14
12,12,1,0.0010394812268376078,2006,11,15
12,50,1,0.0008899231326378386,2006,11,16
12,50,1,0.0009348898920057871,2006,11,17
25,25,1,0.0009019457862605776,2006,11,17
12,5,1,0.0008779235688933794,2006,11,17
12,50,1,0.0012360947432268551,2006,11,18
12,50,1,0.0008899231326378386,2006,11,20
12,50,1,0.0009332819188377863,2006,11,21
12,12,1,0.0008457109286106554,2006,11,22
12,50,1,0.0010109535585438526,2006,11,24
12,50,1,0.0008899231326378386,2006,11,25
25,50,1,0.0009238881248331155,2006,12,12
25,12,1,0.00090133882535386,2006,12,12
25,50,1,0.0009238881248331155,2006,12,14
25,50,1,0.0009275732998669219,2006,12,17
25,50,1,0.0009238881248331155,2006,12,21
25,50,1,0.0009238881248331155,2006,12,24
25,12,1,0.00090133882535386,2006,12,24
12,50,1,0.0010109535585438526,2006,12,25
12,50,1,0.0009714847051727817,2006,13,18
12,50,1,0.0008899231326378386,2006,13,25
12,12,1,0.0008054741125360568,2006,13,25
25,50,1,0.0009238881248331155,2006,14,24
12,50,1,0.0008154821523848005,2006,14,25
25,50,1,0.0008173456311193128,2006,15,18
12,12,1,0.0010394812268376078,2006,15,25
12,12,1,0.0008186250249293119,2006,16,22
12,50,1,0.0008899231326378386,2006,16,25
12,12,1,0.0009188478949243955,2006,17,18
25,50,1,0.0009275732998669219,2006,17,24
12,50,1,0.0009348898920057871,2006,17,25
25,25,1,0.0009019457862605776,2006,17,25
12,5,1,0.0008779235688933794,2006,17,25
12,50,1,0.0009714847051727817,2006,18,18
50,50,1,0.0008035520586925826,2006,18,19
12,50,1,0.0009714847051727817,2006,18,20
12,50,1,0.0012360947432268551,2006,18,25
12,50,1,0.0008899231326378386,2006,20,25
25,50,1,0.0009238881248331155,2006,21,24
12,50,1,0.0009332819188377863,2006,21,25
12,12,1,0.0008457109286106554,2006,22,25
25,50,1,0.0009238881248331155,2006,24,24
25,12,1,0.00090133882535386,2006,24,24
12,50,1,0.0010109535585438526,2006,24,25
12,50,1,0.0008899231326378386,2006,25,25
100,25,1,0.0009279974173200628,2007,0,0
100,5,1,0.0009094801393363222,2007,0,0
100,12,1,0.0008959433081666162,2007,0,0
100,50,1,0.0008849090152272813,2007,0,0
100,25,1,0.0011332245456822075,2007,0,1
100,50,1,0.0010901361435894257,2007,0,1
100,12,1,0.0009150716117355311,2007,0,1
100,25,3,0.0008562762593317586,2007,0,1
100,12,1,0.0009524335542595389,2007,0,2
100,25,1,0.0009279974173200628,2007,0,2
100,50,1,0.0008849090152272813,2007,0,2
100,12,1,0.0008393054367988534,2007,0,3
100,25,1,0.0009279974173200628,2007,0,6
100,50,1,0.0008849090152272813,2007,0,6
100,50,3,0.0008333653707882017,2007,0,6
100,50,1,0.0008950918036101516,2007,0,7
100,25,1,0.0009279974173200628,2007,0,9
100,50,1,0.0008849090152272813,2007,0,9
100,12,1,0.0009851575936109674,2007,0,10
100,5,1,0.0009408934325803728,2007,0,10
100,25,1,0.0009015278536264559,2007,0,10
100,25,3,0.0008647692225793923,2007,0,10
100,25,1,0.0011009136590838225,2007,0,11
100,50,1,0.0010578252569910407,2007,0,11
100,12,1,0.0009486047655940313,2007,0,11
12,5,1,0.0009343701311329956,2007,0,11
100,25,1,0.0009279974173200628,2007,0,13
100,50,1,0.0008849090152272813,2007,0,13
100,12,1,0.000877921950954523,2007,0,13
100,12,3,0.0008559213996289101,2007,0,13
100,25,1,0.0009279974173200628,2007,0,14
100,50,1,0.0008849090152272813,2007,0,14
100,50,3,0.0008333653707882017,2007,0,14
100,12,1,0.0008393054367988534,2007,0,17
100,12,1,0.0009524335542595389,2007,0,18
100,25,1,0.0009279974173200628,2007,0,18
100,50,1,0.0008849090152272813,2007,0,18
100,25,1,0.0011332245456822075,2007,0,19
100,50,1,0.0010901361435894257,2007,0,19
100,12,1,0.0009150716117355311,2007,0,19
100,25,3,0.0008562762593317586,2007,0,19
100,25,1,0.0009279974173200628,2007,0,20
100,50,1,0.0008849090152272813,2007,0,20
100,25,1,0.0009279974173200628,2007,0,21
100,50,1,0.0008849090152272813,2007,0,21
150,25,1,0.0008007376238658606,2007,0,23
100,25,1,0.0011009136590838225,2007,0,25
100,50,1,0.0010578252569910407,2007,0,25
100,12,1,0.0009486047655940313,2007,0,25
12,5,1,0.0009343701311329956,2007,0,25
100,25,1,0.000955950597638496,2007,1,3
100,50,1,0.0009245310750262863,2007,1,3
100,50,1,0.0012291668972811338,2007,1,7
100,25,1,0.0009041575948196162,2007,1,7
100,25,1,0.0010556969173478581,2007,1,10
100,50,1,0.0010362085561510788,2007,1,10
100,50,3,0.0008778773089935254,2007,1,10
100,50,5,0.0008493154607455946,2007,1,10
12,50,1,0.0008321253453870327,2007,1,12
100,25,1,0.000955950597638496,2007,1,17
100,50,1,0.0009245310750262863,2007,1,17
12,50,1,0.0008321253453870327,2007,1,24
25,12,1,0.0008148112525829989,2007,2,5
12,5,1,0.0011068750514253347,2007,2,7
100,50,1,0.0009066768789553459,2007,2,7
150,50,3,0.0008534398395795725,2007,2,10
25,12,1,0.0008148112525829989,2007,2,15
100,12,1,0.001045758830827183,2007,3,10
12,25,1,0.0009935519313948853,2007,3,10
100,5,1,0.0009144128943125803,2007,3,10
100,25,1,0.0008933254431908869,2007,3,10
12,5,1,0.0009016560515899732,2007,3,11
25,12,1,0.0010202869191365607,2007,3,12
100,25,1,0.000955950597638496,2007,3,19
100,50,1,0.0009245310750262863,2007,3,19
25,12,1,0.0010202869191365607,2007,3,24
12,5,1,0.0009016560515899732,2007,3,25
150,50,1,0.0009561315266330849,2007,4,8
100,50,1,0.0010112001286734817,2007,4,10
100,25,1,0.0010103515237821284,2007,4,10
150,25,3,0.0009371341729624497,2007,4,10
150,50,3,0.0009170718299746661,2007,4,10
150,50,1,0.0009561315266330849,2007,4,22
12,50,1,0.0008950527898127625,2007,5,7
12,12,1,0.0008736154640118147,2007,5,11
25,12,1,0.0008779484148416087,2007,5,12
25,12,1,0.0008148112525829989,2007,5,18
25,12,1,0.0008779484148416087,2007,5,24
12,12,1,0.0008736154640118147,2007,5,25
100,50,1,0.0008146531616142388,2007,6,7
100,50,1,0.0010112001286734817,2007,6,10
100,50,3,0.0008816598645995734,2007,6,10
150,50,3,0.000852507015081512,2007,6,10
25,25,1,0.000822991495736053,2007,6,12
25,25,1,0.000822991495736053,2007,6,24
100,50,1,0.0008146531616142388,2007,7,7
100,50,1,0.0011655220544429816,2007,7,10
12,50,1,0.001042015529362834,2007,7,10
12,25,5,0.0010004747334093776,2007,7,10
100,5,1,0.0008258348875438434,2007,7,10
12,5,1,0.0012015119892753278,2007,7,11
100,50,1,0.0010680080453739115,2007,7,11
25,12,1,0.0008881020270721815,2007,7,12
25,50,1,0.0008266208962458864,2007,7,12
100,50,1,0.0008146531616142388,2007,7,14
12,50,1,0.0008950527898127625,2007,7,15
12,5,1,0.0011068750514253347,2007,7,18
100,50,1,0.0009066768789553459,2007,7,18
100,50,1,0.0012291668972811338,2007,7,19
100,25,1,0.0009041575948196162,2007,7,19
12,50,1,0.000902432606986425,2007,7,23
100,50,1,0.0008146531616142388,2007,7,23
25,12,1,0.0008881020270721815,2007,7,24
25,50,1,0.0008266208962458864,2007,7,24
12,5,1,0.0012015119892753278,2007,7,25
100,50,1,0.0010680080453739115,2007,7,25
12,50,1,0.0009994181380092674,2007,8,8
150,50,1,0.0009561315266330849,2007,8,8
150,50,1,0.0009561315266330849,2007,8,13
150,50,1,0.0009561315266330849,2007,8,16
150,50,1,0.0009561315266330849,2007,8,20
12,50,1,0.0009994181380092674,2007,8,22
150,50,1,0.0009561315266330849,2007,8,22
150,50,1,0.0009561315266330849,2007,8,23
100,50,1,0.0010112001286734817,2007,9,10
100,25,1,0.0010103515237821284,2007,9,10
150,50,3,0.0008534398395795725,2007,9,10
150,25,3,0.0008171115933063285,2007,9,10
100,50,1,0.0010112001286734817,2007,10,10
100,25,1,0.0010103515237821284,2007,10,10
100,50,3,0.0008816598645995734,2007,10,10
150,50,3,0.0008534398395795726,2007,10,10
100,50,1,0.0010112001286734817,2007,10,11
100,25,1,0.0010103515237821284,2007,10,11
150,50,3,0.0008534398395795726,2007,10,11
150,25,3,0.0008287274966438356,2007,10,11
12,25,1,0.0008695522088042642,2007,10,12
100,50,1,0.0010112001286734817,2007,10,13
100,25,1,0.0010103515237821284,2007,10,13
150,25,3,0.0009091143767446158,2007,10,13
100,50,3,0.0008816598645995734,2007,10,13
100,50,1,0.0010112001286734817,2007,10,14
100,50,3,0.0008816598645995734,2007,10,14
150,50,3,0.000852507015081512,2007,10,14
100,50,1,0.0010112001286734817,2007,10,16
100,25,1,0.0010103515237821284,2007,10,16
150,25,3,0.0009371341729624495,2007,10,16
150,50,3,0.0009170718299746663,2007,10,16
100,12,1,0.001045758830827183,2007,10,17
12,25,1,0.0009935519313948853,2007,10,17
100,5,1,0.0009144128943125803,2007,10,17
100,25,1,0.0008933254431908869,2007,10,17
150,50,3,0.0008534398395795726,2007,10,18
100,25,1,0.0010556969173478581,2007,10,19
100,50,1,0.0010362085561510788,2007,10,19
100,50,3,0.0008778773089935253,2007,10,19
100,50,5,0.0008493154607455947,2007,10,19
100,50,1,0.0010112001286734817,2007,10,20
100,25,1,0.0010103515237821284,2007,10,20
100,50,3,0.0008816598645995734,2007,10,20
150,25,3,0.0008619759517221507,2007,10,20
100,50,1,0.0010112001286734817,2007,10,21
100,25,1,0.0010103515237821284,2007,10,21
150,50,3,0.0008534398395795726,2007,10,21
150,25,3,0.0008171115933063285,2007,10,21
100,50,1,0.0010112001286734817,2007,10,23
150,25,1,0.0008397808920221611,2007,10,23
12,25,1,0.0008695522088042642,2007,10,24
100,50,1,0.0010112001286734817,2007,10,25
100,25,1,0.0010103515237821284,2007,10,25
150,50,3,0.0008534398395795726,2007,10,25
150,25,3,0.0008287274966438356,2007,10,25
12,12,1,0.0008736154640118147,2007,11,15
12,5,1,0.0009016560515899732,2007,11,17
25,12,1,0.0011421970392798864,2007,12,12
25,25,1,0.000822991495736053,2007,12,12
25,25,1,0.000822991495736053,2007,12,14
25,12,1,0.0008779484148416087,2007,12,15
25,12,1,0.0010202869191365607,2007,12,17
12,50,1,0.0008321253453870327,2007,12,19
25,12,1,0.0008481830842123977,2007,12,23
25,12,1,0.0011421970392798864,2007,12,24
25,25,1,0.000822991495736053,2007,12,24
150,50,1,0.0009561315266330849,2007,13,22
25,25,1,0.000822991495736053,2007,14,24
25,12,1,0.0008148112525829989,2007,15,18
25,12,1,0.0008779484148416087,2007,15,24
12,12,1,0.0008736154640118147,2007,15,25
150,50,1,0.0009561315266330849,2007,16,22
100,25,1,0.000955950597638496,2007,17,19
100,50,1,0.0009245310750262863,2007,17,19
25,12,1,0.0010202869191365607,2007,17,24
12,5,1,0.0009016560515899732,2007,17,25
12,50,1,0.0008321253453870327,2007,19,24
150,50,1,0.0009561315266330849,2007,20,22
12,50,1,0.0009994181380092674,2007,22,22
150,50,1,0.0009561315266330849,2007,22,22
150,50,1,0.0009561315266330849,2007,22,23
25,12,1,0.0008481830842123977,2007,23,24
25,12,1,0.0011421970392798864,2007,24,24
25,25,1,0.000822991495736053,2007,24,24
100,25,1,0.001031896832660384,2008,0,0
100,5,1,0.0010168308036198493,2008,0,0
100,12,1,0.001005816966073171,2008,0,0
25,5,1,0.0009987120939963443,2008,0,0
100,25,1,0.0010699290275112492,2008,0,1
100,50,1,0.001034871438711746,2008,0,1
100,12,1,0.0008924354217553514,2008,0,1
12,25,1,0.0008198227710327044,2008,0,1
100,12,1,0.000991462978874549,2008,0,2
100,50,1,0.0009533251224082148,2008,0,3
25,12,1,0.0009409529791967656,2008,0,3
25,25,1,0.0009270992020271276,2008,0,3
100,5,1,0.000925046372069341,2008,0,3
12,5,1,0.0009300440621163656,2008,0,4
100,12,1,0.0009148723002279127,2008,0,4
12,50,1,0.0009048012773989008,2008,0,4
150,25,1,0.0008694457998601938,2008,0,4
12,50,1,0.0009410820701038026,2008,0,5
100,25,1,0.001031896832660384,2008,0,6
100,50,1,0.0009968392438608805,2008,0,6
100,50,3,0.0009003863601222139,2008,0,6
150,25,1,0.0008046884750664532,2008,0,6
12,50,1,0.0013231632105635473,2008,0,7
12,25,1,0.0011992496339235704,2008,0,7
50,12,1,0.0011589391738488254,2008,0,7
100,50,1,0.0011095383902307253,2008,0,7
12,50,1,0.0008015683092570239,2008,0,8
100,50,3,0.0008918978484586604,2008,0,9
100,50,1,0.0008357387802027735,2008,0,9
100,5,1,0.0011549706609651584,2008,0,10
12,50,1,0.0010006872390082482,2008,0,10
12,25,1,0.0009527332350416088,2008,0,10
150,12,1,0.0009398690055692953,2008,0,10
12,50,1,0.0009170567446749546,2008,0,11
12,5,1,0.000867537274465038,2008,0,11
100,25,1,0.001031896832660384,2008,0,13
100,50,1,0.0009968392438608805,2008,0,13
100,12,1,0.0009911544281264143,2008,0,13
150,12,1,0.0009135186283726149,2008,0,13
100,25,1,0.001031896832660384,2008,0,14
100,50,1,0.0009968392438608805,2008,0,14
100,50,3,0.0009003863601222139,2008,0,14
150,25,1,0.0008046884750664532,2008,0,14
12,50,1,0.0009410820701038026,2008,0,15
12,5,1,0.0009300440621163656,2008,0,16
100,12,1,0.0009148723002279127,2008,0,16
12,50,1,0.0009048012773989008,2008,0,16
150,25,1,0.0008694457998601938,2008,0,16
100,50,1,0.0009533251224082148,2008,0,17
25,12,1,0.0009409529791967656,2008,0,17
25,25,1,0.0009270992020271276,2008,0,17
100,5,1,0.000925046372069341,2008,0,17
100,12,1,0.000991462978874549,2008,0,18
100,25,1,0.0010699290275112492,2008,0,19
100,50,1,0.001034871438711746,2008,0,19
100,12,1,0.0008924354217553514,2008,0,19
12,25,1,0.0008198227710327044,2008,0,19
100,25,1,0.001031896832660384,2008,0,20
100,50,1,0.0009968392438608805,2008,0,20
12,50,1,0.0009048012773989008,2008,0,20
12,25,1,0.0008863333005528985,2008,0,20
100,50,3,0.0008918978484586604,2008,0,21
100,50,1,0.0008357387802027735,2008,0,21
12,50,1,0.0008015683092570239,2008,0,22
150,25,1,0.0008909601638611678,2008,0,23
100,25,1,0.0008735767056020463,2008,0,23
100,25,3,0.000866343878988398,2008,0,23
12,50,1,0.0009170567446749546,2008,0,25
12,5,1,0.000867537274465038,2008,0,25
25,12,1,0.001119697450753715,2008,1,3
25,25,1,0.0010207885878049426,2008,1,3
100,25,1,0.0009256953851961147,2008,1,3
100,50,1,0.0009001318309560734,2008,1,3
12,25,1,0.0012300821227172987,2008,1,7
12,25,3,0.0012109879528417388,2008,1,7
12,50,1,0.0012055901052652192,2008,1,7
100,50,1,0.0011479896504967557,2008,1,7
100,50,1,0.0012228747742979115,2008,1,10
100,25,1,0.0009482375198286444,2008,1,10
12,50,1,0.0009109326167459296,2008,1,10
100,5,1,0.000903055458679671,2008,1,10
12,50,1,0.000981476261486699,2008,1,12
25,12,1,0.000953473098889442,2008,1,12
25,12,1,0.001119697450753715,2008,1,17
25,25,1,0.0010207885878049426,2008,1,17
100,25,1,0.0009256953851961147,2008,1,17
100,50,1,0.0009001318309560734,2008,1,17
12,50,1,0.000981476261486699,2008,1,24
25,12,1,0.000953473098889442,2008,1,24
12,5,1,0.0012327503898593765,2008,2,7
12,50,1,0.0012209818023435149,2008,2,7
100,50,1,0.0011214839067437718,2008,2,7
100,50,5,0.0009585414184214472,2008,2,7
150,25,1,0.0009309711622833254,2008,2,10
25,12,1,0.0011201476653826905,2008,3,3
25,25,1,0.0010230465338724494,2008,3,3
12,5,1,0.0010435602426073806,2008,3,4
25,12,1,0.0010635242675891136,2008,3,5
25,25,1,0.0008682108448291253,2008,3,5
25,50,1,0.0008479823599933178,2008,3,5
12,25,1,0.0011218435492516517,2008,3,7
25,12,1,0.001094047358725259,2008,3,7
12,50,1,0.0010743571481632037,2008,3,7
25,25,1,0.0009800055799364833,2008,3,7
25,12,1,0.0011177214129079287,2008,3,8
12,25,1,0.001159182056997611,2008,3,10
12,25,3,0.001102005831160683,2008,3,10
12,50,1,0.0010414094906956379,2008,3,10
100,5,1,0.0010081661953133102,2008,3,10
12,5,1,0.001036170860366386,2008,3,11
100,50,1,0.0009696863925294077,2008,3,11
25,25,1,0.0008890215191859768,2008,3,11
12,50,1,0.0008539164204911244,2008,3,11
25,12,1,0.0011787171969161164,2008,3,12
25,25,1,0.0009619979183788347,2008,3,12
25,50,1,0.000846174974572767,2008,3,12
25,25,1,0.0009237479223000687,2008,3,13
25,12,1,0.0010635242675891136,2008,3,15
25,25,1,0.0008682108448291253,2008,3,15
25,50,1,0.0008479823599933178,2008,3,15
12,5,1,0.0010435602426073806,2008,3,16
25,12,1,0.0011201476653826905,2008,3,17
25,25,1,0.0010230465338724494,2008,3,17
25,12,1,0.001119697450753715,2008,3,19
25,25,1,0.0010207885878049426,2008,3,19
100,25,1,0.0009256953851961147,2008,3,19
100,50,1,0.0009001318309560734,2008,3,19
25,25,1,0.00082632984988832,2008,3,20
25,12,1,0.0011177214129079287,2008,3,22
25,12,1,0.0011787171969161164,2008,3,24
25,25,1,0.0009619979183788347,2008,3,24
25,50,1,0.000846174974572767,2008,3,24
12,5,1,0.001036170860366386,2008,3,25
100,50,1,0.0009696863925294077,2008,3,25
25,25,1,0.0008890215191859768,2008,3,25
12,50,1,0.0008539164204911244,2008,3,25
12,50,1,0.0012862319588611802,2008,4,7
12,5,1,0.0011822163501102887,2008,4,7
100,50,5,0.0009923923853187707,2008,4,7
12,50,3,0.000980549850900733,2008,4,7
150,50,1,0.0009080268046210077,2008,4,8
12,5,1,0.0010690063026922042,2008,4,10
150,25,1,0.0009309711622833254,2008,4,10
100,50,1,0.0009120340394376642,2008,4,10
100,25,1,0.0009113435974651295,2008,4,10
12,50,1,0.0008817571046154818,2008,4,12
12,5,1,0.0010435602426073806,2008,4,17
150,50,1,0.0009080268046210077,2008,4,22
12,50,1,0.0008817571046154818,2008,4,24
12,50,1,0.0014027370217872801,2008,5,7
12,25,1,0.00108410390036434,2008,5,7
25,50,1,0.0010500005989943831,2008,5,7
12,50,3,0.001036577093841326,2008,5,7
150,25,1,0.0009717627514914363,2008,5,10
25,12,1,0.0010304522531374418,2008,5,12
25,25,1,0.0008678668186649864,2008,5,12
25,12,1,0.0010635242675891136,2008,5,17
25,25,1,0.0008682108448291253,2008,5,17
25,50,1,0.0008479823599933178,2008,5,17
25,12,1,0.0010304522531374418,2008,5,24
25,25,1,0.0008678668186649864,2008,5,24
100,50,1,0.0010629220618347851,2008,6,7
150,12,3,0.0008782458484423335,2008,6,7
150,25,10,0.0008634809342966518,2008,6,7
150,5,1,0.0008617005855867176,2008,6,7
150,25,1,0.0009309711622833254,2008,6,10
100,50,1,0.0009120340394376642,2008,6,10
25,25,1,0.0009903192288117906,2008,6,12
25,50,1,0.0008438766933688877,2008,6,12
25,25,1,0.0009903192288117906,2008,6,24
25,50,1,0.0008438766933688877,2008,6,24
12,25,1,0.0012655006298943265,2008,7,7
12,50,1,0.0011887842204473481,2008,7,7
12,5,1,0.0011691879030475876,2008,7,7
50,12,1,0.0011424451155855194,2008,7,7
12,25,1,0.0012957783399479485,2008,7,8
12,50,1,0.0011971447563545777,2008,7,8
12,50,3,0.0010390101962037275,2008,7,8
25,50,1,0.00099040208266383,2008,7,8
100,50,1,0.0011564555932663588,2008,7,9
150,50,3,0.0009340438293812219,2008,7,9
100,50,5,0.0008889905661454035,2008,7,9
150,50,10,0.0008466283439297001,2008,7,9
12,50,1,0.0015223088564749728,2008,7,10
12,25,5,0.001337251734209365,2008,7,10
12,25,3,0.0012540752695454228,2008,7,10
12,25,1,0.0012513165370342462,2008,7,10
100,50,1,0.0012816796685318312,2008,7,11
12,5,1,0.0012569028060451322,2008,7,11
12,50,1,0.0012171957155551574,2008,7,11
12,50,3,0.0009644792675749226,2008,7,11
25,12,1,0.001147034692439626,2008,7,12
25,50,1,0.0009401139057975747,2008,7,12
50,12,1,0.0009130346058373214,2008,7,12
12,50,10,0.0008781065391163589,2008,7,12
12,50,1,0.0011887842204473481,2008,7,13
150,12,3,0.00107172888553511,2008,7,13
150,12,5,0.001052596089895182,2008,7,13
12,50,3,0.0010482794467421438,2008,7,13
100,50,1,0.0010629220618347851,2008,7,14
150,12,3,0.0008782458484423335,2008,7,14
150,25,10,0.0008634809342966517,2008,7,14
150,5,1,0.0008617005855867176,2008,7,14
12,50,1,0.0014027370217872801,2008,7,15
12,25,1,0.00108410390036434,2008,7,15
25,50,1,0.0010500005989943831,2008,7,15
12,50,3,0.001036577093841326,2008,7,15
12,50,1,0.0012862319588611802,2008,7,16
12,5,1,0.0011822163501102887,2008,7,16
100,50,5,0.0009923923853187707,2008,7,16
12,50,3,0.000980549850900733,2008,7,16
12,25,1,0.0011218435492516517,2008,7,17
25,12,1,0.001094047358725259,2008,7,17
12,50,1,0.0010743571481632037,2008,7,17
25,25,1,0.0009800055799364833,2008,7,17
12,5,1,0.0012327503898593765,2008,7,18
12,50,1,0.0012209818023435149,2008,7,18
100,50,1,0.0011214839067437718,2008,7,18
100,50,5,0.0009585414184214474,2008,7,18
12,25,1,0.0012300821227172987,2008,7,19
12,25,3,0.0012109879528417388,2008,7,19
12,50,1,0.0012055901052652192,2008,7,19
100,50,1,0.0011479896504967557,2008,7,19
12,50,1,0.0011887842204473481,2008,7,20
12,50,10,0.0010016498172314748,2008,7,20
12,50,3,0.0009456715142625613,2008,7,20
12,50,5,0.0009252841596343441,2008,7,20
100,50,1,0.0011564555932663588,2008,7,21
150,50,3,0.0009340438293812219,2008,7,21
100,50,5,0.0008889905661454035,2008,7,21
150,50,10,0.0008466283439297001,2008,7,21
12,25,1,0.0012957783399479485,2008,7,22
12,50,1,0.0011971447563545777,2008,7,22
12,50,3,0.0010390101962037275,2008,7,22
25,50,1,0.00099040208266383,2008,7,22
12,50,1,0.0014087413891651346,2008,7,23
12,50,3,0.0011314784538517181,2008,7,23
150,12,3,0.0010697219109051948,2008,7,23
100,50,1,0.0010629220618347851,2008,7,23
25,12,1,0.001147034692439626,2008,7,24
25,50,1,0.0009401139057975747,2008,7,24
50,12,1,0.0009130346058373214,2008,7,24
12,50,10,0.0008781065391163589,2008,7,24
100,50,1,0.0012816796685318312,2008,7,25
12,5,1,0.0012569028060451322,2008,7,25
12,50,1,0.0012171957155551574,2008,7,25
12,50,3,0.0009644792675749226,2008,7,25
150,50,1,0.0009080268046210077,2008,8,8
12,50,1,0.0008342378102673629,2008,8,10
12,50,1,0.0009430889215069667,2008,8,12
25,12,1,0.0008538044834844857,2008,8,12
150,50,1,0.0009080268046210077,2008,8,13
150,50,1,0.0009080268046210077,2008,8,16
25,12,1,0.0011177214129079287,2008,8,17
150,50,1,0.0009080268046210077,2008,8,20
